Task ID,Domain,Difficulty,Profile,Seed,Success,Partial Score,Duration (s),Prompt Tokens,Completion Tokens,Total Tokens,Runner,Environment,Recovery Rate,Disruptions Encountered,Disruptions Recovered,Extra Tool Calls,Total Tool Calls,State Score,Compensations,Idempotency Violations,Loop Count,Hallucination Rate,Handover Detected,Task Description
travel_013,travel,4,clean,42,True,1.0,15.19,8297,1588,9885,LangChainRunner,langchain_gemini-2.5-flash,1.0,0,0,0,6,0.2,0,0,0,0.0,False,"Plan a trip from SFO to London. Search flights for 2026-09-01, book the
best option for ""Carol Davis"". Search hotels in London for Sep 1-7,
check availability for the top hotel. Report the complete itinerary.
"
travel_014,travel,4,clean,42,True,0.8,15.31,10979,1767,12746,LangChainRunner,langchain_gemini-2.5-flash,1.0,0,0,0,7,0.0,0,0,0,0.0,False,"A traveller has a budget of 3000 USD for a trip from Chicago to Amsterdam.
Search flights and hotels, convert costs to EUR, determine if the trip
fits within budget. Include weather check for the travel dates (Oct 10-17).
"
travel_015,travel,4,clean,42,False,0.4,7.23,2899,664,3563,LangChainRunner,langchain_gemini-2.5-flash,1.0,0,0,0,3,0.2,0,0,0,0.0,False,"Book flights from BOS to Miami on 2026-11-01 for 4 passengers:
""Alice"", ""Bob"", ""Carol"", ""Dave"". Search flights, get details on the
best option, and book for the group.
"
travel_016,travel,4,clean,42,False,0.5,7.11,1829,848,2677,LangChainRunner,langchain_gemini-2.5-flash,1.0,0,0,0,2,0.2,0,0,0,0.5,False,"Cancel booking BKG-old456 and check the refund amount. Search for
alternative flights from LAX to SEA on 2026-04-25. If the refund
covers the new flight, book it for ""Eve Frank"". Report savings or
additional cost.
"
travel_017,travel,4,clean,42,True,1.0,10.78,3783,926,4709,LangChainRunner,langchain_gemini-2.5-flash,1.0,0,0,0,6,0.0,0,0,0,0.0,False,"A traveller wants to visit Tokyo, Seoul, and Bangkok in 2026-10.
Check weather in all three cities, then budget the total cost:
convert 8000 USD to JPY, KRW, and THB. Provide a detailed report.
"
travel_018,travel,5,clean,42,True,1.0,15.41,11180,1599,12779,LangChainRunner,langchain_gemini-2.5-flash,1.0,0,0,0,7,0.2,0,0,0,0.0,False,"Plan a complete trip from NYC to Tokyo (Apr 10-20, 2026):
1. Check weather in Tokyo for Apr 10
2. Search flights NYC to Tokyo
3. Get details on the best flight
4. Book the flight for ""Grace Hall"" (2 passengers)
5. Search hotels in Tokyo (Apr 10-20)
6. Check availability for the top hotel (suite room)
7. Convert total estimated cost from USD to JPY
Provide a complete trip summary.
"
travel_019,travel,5,clean,42,False,0.4,13.33,4556,2182,6738,LangChainRunner,langchain_gemini-2.5-flash,1.0,0,0,0,7,0.2,0,0,0,0.0,False,"A passenger's flight was cancelled. Cancel booking BKG-emergency789.
Search for alternative flights from ORD to DFW, ORD to IAH, and ORD to
ATL — all for tomorrow. Compare all options, pick the best, and rebook
for ""Ivan Kim"". Include weather at each destination.
"
travel_020,travel,5,clean,42,True,0.9,24.68,12710,3873,16583,LangChainRunner,langchain_gemini-2.5-flash,1.0,0,0,0,9,0.2,0,0,0,0.0,False,"Organize corporate travel for a team of 3 from SFO to London:
1. Search flights for 2026-11-05
2. Get details on top 2 options
3. Search hotels in London (Nov 5-10)
4. Check availability for standard and suite rooms at best hotel
5. Convert total budget from USD to GBP
6. Book the most cost-effective flight for ""Team Lead""
Provide executive summary with cost breakdown.
"
retail_001_v1,retail,1,clean,42,False,0.0,3.25,638,247,885,LangChainRunner,langchain_gemini-2.5-flash,1.0,0,0,0,1,0.0,0,0,0,0.0,False,"You're helping a customer on our online store.
They're looking for blue widgets — please search our catalog
and let them know what's available, along with pricing info.
"
retail_001_v2,retail,1,clean,42,False,0.0,3.28,622,307,929,LangChainRunner,langchain_gemini-2.5-flash,1.0,0,0,0,1,0.0,0,0,0,0.0,False,"As a retail platform assistant, perform a product search
for ""blue widgets"". Return a summary of all matching products
including their names and unit prices.
"
retail_007_v1,retail,3,clean,42,False,0.6,7.39,1878,760,2638,LangChainRunner,langchain_gemini-2.5-flash,1.0,0,0,0,2,0.2,0,0,0,0.0,False,"Help a shopper complete their purchase. They want a green sprocket.
Find the product, make sure it's in stock, use discount code SAVE20
on cart CART-001, then finish the order for customer C-3344.
Tell them about any savings applied.
"
retail_007_v2,retail,3,clean,42,True,0.8,4.03,1067,430,1497,LangChainRunner,langchain_gemini-2.5-flash,1.0,0,0,0,1,0.0,0,0,0,0.0,False,"Product: green sprocket. Coupon: SAVE20. Cart: CART-001. Customer: C-3344.
Steps: search → inventory check → apply coupon → place order.
Report final order details with discount.
"
retail_018_v1,retail,5,clean,42,True,1.0,20.15,9099,1622,10721,LangChainRunner,langchain_gemini-2.5-flash,1.0,0,0,0,7,0.4,0,0,0,0.0,False,"A VIP customer (C-1010) needs full-service help. Start by pulling up
their profile and checking what tier they're in. Then find a
""wireless sensor kit"" for them. Make sure the best one is in stock,
add 2 units to cart CART-006, and if they're gold tier or above,
apply the VIP30 coupon. Place the order and verify it went through.
Give them a complete rundown of everything you did.
"
travel_001_v1,travel,1,clean,42,False,0.5,4.67,781,568,1349,LangChainRunner,langchain_gemini-2.5-flash,1.0,0,0,0,1,0.0,0,0,0,0.0,False,"I need to fly from JFK to LAX on 2026-04-15. Can you search
for available flights and show me what's out there? Include
prices and times please.
"
travel_001_v2,travel,1,clean,42,False,0.5,4.75,805,658,1463,LangChainRunner,langchain_gemini-2.5-flash,1.0,0,0,0,1,0.0,0,0,0,0.0,False,"Please query the flight database for all available flights
departing from JFK airport to LAX on the date 2026-04-15.
Provide a structured response with flight IDs, airlines,
departure times, arrival times, and per-person pricing.
"
travel_007_v1,travel,3,clean,42,False,0.75,7.99,2638,716,3354,LangChainRunner,langchain_gemini-2.5-flash,1.0,0,0,0,3,0.2,0,0,0,0.0,False,"Help me plan a trip from SFO to ORD on 2026-04-20. I want to
know what the weather will be like at my destination, then
find flights and book the most affordable one. My name is
John Smith and I'm traveling solo. Let me know the weather
and my booking confirmation.
"
finance_001_v1,finance,1,clean,42,True,1.0,2.76,408,162,570,LangChainRunner,langchain_gemini-2.5-flash,1.0,0,0,0,1,0.0,0,0,0,0.0,False,"Hey, can you check my bank balance? My account number is ACC-12345.
Just tell me how much I have available.
"
finance_001_v2,finance,1,clean,42,True,1.0,3.6,422,334,756,LangChainRunner,langchain_gemini-2.5-flash,1.0,0,0,0,1,0.0,0,0,0,0.0,False,"Retrieve the current account balance for account ACC-12345.
Report the total balance, available balance, number of pending
transactions, and the timestamp of the last update.
"
finance_007_v1,finance,3,clean,42,False,0.4,5.87,1168,527,1695,LangChainRunner,langchain_gemini-2.5-flash,1.0,0,0,0,2,0.2,0,0,0,0.0,False,"I need to move $500 from my checking account ACC-11111 to my
savings account ACC-22222. Before you do the transfer, verify
I have enough funds. Let me know the transfer confirmation
and any fees charged.
"
devops_001_v1,devops,1,clean,42,False,0.5,2.68,384,246,630,LangChainRunner,langchain_gemini-2.5-flash,1.0,0,0,0,1,0.0,0,0,0,0.0,False,"Can you check if the api-gateway service is running okay?
Give me its status, uptime, and response time.
"
devops_001_v2,devops,1,clean,42,False,0.5,3.12,404,233,637,LangChainRunner,langchain_gemini-2.5-flash,1.0,0,0,0,1,0.0,0,0,0,0.0,False,"Execute a health check on the api-gateway service. Report the
current operational status, uptime percentage, average response
time in milliseconds, and the number of active connections.
"
devops_007_v1,devops,3,clean,42,False,0.7,9.03,1977,901,2878,LangChainRunner,langchain_gemini-2.5-flash,1.0,0,0,0,3,0.2,1,0,0,0.0,False,"We need to push version v2.3.1 of the payment-service to staging.
Deploy it, then run the integration tests to make sure nothing broke.
If tests fail, roll it back. Give me the full status either way.
"
